# Nonaga GA Run
# run_name: ga_gen_500
# timestamp: 2026-05-11T05:08:37
# raw_cli_args: --mode slurm --run-name ga_gen_500 --final-generations 500 --stage-generations 0 --stage-pop-size 14
# full_run_parameters:
#   final_generations: 500
#   log_file: /users/sc23ksk/nonaga-algorithm/GA results/ga_gen_500.csv
#   mode: slurm
#   run_name: ga_gen_500
#   stage_generations: 0
#   stage_k_opponents: 4
#   stage_pop_size: 14

=== Final Combined Round ===
range: 0:50
generations: 500
pop_size: 56
mutation_prob: 0.6
k_opponents: 12
depth: 3
max_moves: 30
genome_length: 8
mutation_rate: 0.8
Generation,Best_Fitness,Average_Fitness,Worst_Fitness,Top_1_Genome,Top_2_Genome,Top_3_Genome,Top_4_Genome,Top_5_Genome
264,0.875,0.4999999999999997,0.20833333333333334,"[38, 37, 24, 23, 33, 14, 20, 14]","[27, 33, 29, 27, 30, 35, 34, 21]","[27, 33, 29, 27, 30, 35, 34, 22]","[17, 38, 27, 34, 30, 35, 41, 31]","[5, 26, 39, 28, 29, 26, 17, 31]"
265,0.7083333333333334,0.5000000000000001,0.125,"[27, 31, 27, 24, 28, 33, 32, 26]","[15, 47, 13, 45, 14, 33, 11, 50]","[23, 39, 28, 32, 26, 32, 37, 32]","[22, 27, 23, 21, 29, 34, 31, 26]","[5, 21, 9, 21, 13, 40, 18, 21]"
266,0.75,0.5,0.1875,"[37, 15, 5, 25, 22, 3, 34, 26]","[10, 9, 17, 28, 32, 4, 15, 41]","[42, 0, 21, 25, 0, 15, 23, 15]","[3, 15, 28, 19, 25, 11, 38, 25]","[49, 28, 9, 14, 49, 19, 28, 23]"
267,0.75,0.49999999999999994,0.20833333333333334,"[45, 41, 20, 4, 18, 10, 40, 24]","[13, 29, 18, 13, 27, 12, 18, 27]","[40, 24, 7, 22, 21, 12, 38, 31]","[1, 1, 29, 20, 36, 20, 42, 17]","[12, 9, 16, 26, 32, 8, 19, 41]"
268,0.7083333333333334,0.49999999999999994,0.16666666666666666,"[23, 32, 35, 39, 26, 31, 20, 39]","[45, 41, 20, 4, 18, 10, 40, 24]","[46, 22, 22, 16, 31, 13, 26, 36]","[11, 19, 10, 23, 28, 42, 31, 32]","[25, 29, 13, 12, 34, 14, 26, 36]"
269,0.7291666666666666,0.5000000000000001,0.22916666666666666,"[35, 21, 14, 7, 9, 43, 17, 42]","[32, 29, 8, 19, 29, 15, 22, 28]","[15, 32, 19, 16, 19, 22, 16, 27]","[28, 24, 32, 25, 35, 24, 31, 27]","[45, 20, 30, 12, 28, 31, 46, 35]"
270,0.7708333333333334,0.5000000000000001,0.20833333333333334,"[43, 33, 17, 25, 24, 42, 31, 41]","[11, 2, 12, 8, 27, 7, 16, 36]","[35, 21, 14, 7, 9, 43, 17, 42]","[28, 25, 31, 24, 34, 24, 29, 25]","[47, 37, 9, 7, 11, 44, 20, 6]"
271,0.7083333333333334,0.49999999999999994,0.125,"[19, 24, 0, 12, 11, 22, 29, 15]","[20, 32, 23, 33, 24, 42, 26, 32]","[22, 37, 26, 27, 19, 14, 39, 3]","[24, 8, 12, 28, 14, 9, 19, 25]","[43, 33, 17, 25, 24, 42, 31, 41]"
272,0.875,0.4999999999999999,0.16666666666666666,"[19, 24, 0, 12, 11, 22, 29, 15]","[43, 46, 17, 45, 33, 41, 31, 49]","[38, 23, 21, 25, 23, 41, 31, 34]","[43, 10, 27, 21, 1, 33, 41, 37]","[32, 20, 28, 11, 43, 31, 17, 25]"
273,0.75,0.5000000000000002,0.1875,"[25, 16, 41, 17, 1, 47, 40, 9]","[36, 25, 25, 18, 22, 34, 29, 35]","[36, 9, 34, 15, 22, 30, 36, 8]","[32, 17, 19, 31, 26, 38, 43, 12]","[35, 34, 21, 30, 26, 17, 20, 39]"
274,0.7708333333333334,0.4999999999999999,0.10416666666666667,"[11, 12, 26, 48, 23, 42, 37, 42]","[8, 23, 33, 39, 35, 31, 32, 17]","[3, 23, 26, 42, 50, 30, 29, 29]","[34, 23, 12, 16, 31, 19, 34, 20]","[27, 39, 26, 17, 27, 9, 26, 29]"
275,0.7916666666666666,0.5,0.0625,"[44, 11, 48, 35, 28, 40, 47, 23]","[45, 24, 1, 26, 24, 17, 25, 43]","[16, 14, 20, 21, 25, 13, 24, 22]","[40, 33, 17, 34, 9, 19, 19, 38]","[20, 18, 21, 25, 16, 25, 40, 17]"
276,0.7916666666666666,0.5000000000000001,0.041666666666666664,"[40, 19, 45, 32, 30, 42, 44, 22]","[13, 13, 24, 46, 24, 42, 34, 40]","[44, 11, 48, 35, 28, 40, 47, 23]","[43, 24, 4, 26, 25, 19, 25, 42]","[37, 10, 50, 49, 46, 29, 19, 33]"
277,0.875,0.49999999999999994,0.20833333333333334,"[40, 19, 45, 32, 30, 42, 44, 22]","[11, 10, 49, 24, 24, 21, 26, 37]","[35, 16, 40, 38, 39, 26, 24, 34]","[26, 32, 19, 23, 43, 31, 16, 19]","[43, 24, 4, 26, 25, 19, 25, 42]"
278,0.8333333333333334,0.4999999999999999,0.16666666666666666,"[31, 31, 22, 44, 27, 34, 19, 38]","[40, 19, 45, 32, 30, 42, 44, 22]","[45, 7, 0, 24, 24, 40, 40, 31]","[43, 24, 7, 26, 25, 18, 25, 42]","[16, 10, 19, 35, 23, 26, 36, 15]"
279,0.7708333333333334,0.5000000000000001,0.20833333333333334,"[31, 17, 27, 33, 48, 18, 27, 27]","[44, 18, 33, 9, 40, 38, 30, 28]","[2, 12, 0, 13, 0, 1, 11, 30]","[28, 8, 21, 15, 38, 37, 34, 12]","[43, 30, 14, 26, 36, 44, 11, 45]"
280,0.7916666666666666,0.5000000000000001,0.20833333333333334,"[33, 9, 31, 21, 22, 19, 32, 26]","[33, 49, 32, 35, 27, 38, 33, 36]","[20, 2, 32, 30, 29, 23, 45, 37]","[42, 1, 37, 9, 16, 30, 25, 4]","[27, 16, 23, 40, 27, 30, 44, 16]"
281,0.7916666666666666,0.49999999999999994,0.08333333333333333,"[23, 28, 30, 23, 27, 35, 35, 21]","[38, 27, 20, 26, 25, 26, 28, 35]","[7, 22, 47, 36, 29, 7, 49, 27]","[14, 8, 21, 10, 12, 29, 29, 4]","[41, 42, 20, 20, 48, 47, 26, 33]"
282,0.7708333333333334,0.49999999999999994,0.2708333333333333,"[17, 34, 30, 28, 47, 13, 35, 34]","[24, 17, 27, 14, 24, 17, 35, 11]","[23, 28, 30, 23, 27, 35, 35, 21]","[39, 15, 40, 19, 8, 46, 16, 23]","[31, 29, 27, 10, 22, 26, 26, 33]"
283,0.7708333333333334,0.5000000000000001,0.20833333333333334,"[5, 0, 24, 22, 2, 38, 23, 45]","[17, 22, 44, 10, 41, 34, 25, 3]","[11, 36, 31, 49, 35, 25, 32, 43]","[17, 34, 30, 28, 47, 13, 35, 34]","[46, 39, 34, 6, 25, 11, 47, 14]"
284,0.7083333333333334,0.5000000000000001,0.20833333333333334,"[13, 34, 31, 46, 34, 25, 32, 41]","[43, 42, 35, 15, 29, 27, 28, 27]","[21, 22, 27, 13, 32, 20, 42, 28]","[43, 37, 13, 12, 39, 37, 38, 16]","[27, 34, 30, 29, 26, 50, 33, 2]"
285,0.7916666666666666,0.4999999999999999,0.20833333333333334,"[25, 38, 48, 11, 16, 10, 13, 12]","[7, 2, 25, 23, 3, 38, 22, 44]","[11, 36, 31, 48, 35, 25, 32, 43]","[26, 27, 27, 43, 27, 39, 16, 18]","[25, 22, 28, 26, 23, 25, 30, 29]"
286,0.8333333333333334,0.49999999999999994,0.20833333333333334,"[4, 36, 20, 17, 29, 27, 22, 26]","[25, 44, 31, 13, 24, 35, 40, 24]","[16, 44, 28, 24, 36, 30, 29, 14]","[40, 3, 14, 46, 4, 40, 33, 15]","[32, 35, 19, 23, 36, 33, 36, 25]"
287,0.875,0.5000000000000001,0.08333333333333333,"[2, 0, 22, 19, 17, 28, 29, 17]","[4, 36, 20, 17, 29, 27, 22, 26]","[27, 31, 34, 27, 20, 28, 22, 31]","[30, 23, 35, 27, 25, 20, 23, 2]","[32, 18, 25, 30, 20, 26, 32, 30]"
288,0.7291666666666666,0.5000000000000001,0.16666666666666666,"[2, 0, 22, 19, 17, 28, 29, 17]","[15, 9, 15, 9, 28, 41, 32, 5]","[33, 28, 14, 20, 33, 34, 32, 24]","[36, 2, 28, 26, 15, 9, 21, 22]","[12, 13, 29, 17, 41, 42, 3, 11]"
289,0.7916666666666666,0.5,0.125,"[38, 16, 28, 24, 23, 14, 37, 16]","[13, 9, 13, 46, 28, 12, 42, 28]","[30, 42, 28, 0, 48, 16, 14, 15]","[23, 27, 14, 41, 11, 18, 22, 33]","[2, 0, 22, 19, 17, 28, 29, 17]"
290,0.75,0.5000000000000002,0.14583333333333334,"[38, 16, 28, 24, 23, 14, 37, 16]","[14, 8, 12, 44, 30, 14, 37, 25]","[13, 25, 19, 14, 20, 28, 22, 25]","[44, 40, 30, 36, 1, 47, 41, 38]","[5, 25, 17, 41, 37, 50, 26, 25]"
291,0.8333333333333334,0.5000000000000001,0.16666666666666666,"[5, 22, 4, 39, 22, 20, 27, 34]","[24, 17, 16, 24, 17, 47, 29, 10]","[32, 44, 16, 7, 8, 1, 42, 18]","[40, 9, 8, 18, 29, 23, 7, 29]","[41, 17, 38, 28, 29, 6, 26, 15]"
292,0.8125,0.5,0.125,"[5, 22, 4, 39, 22, 20, 27, 34]","[38, 16, 29, 16, 9, 42, 41, 25]","[25, 34, 16, 46, 20, 29, 16, 38]","[9, 26, 41, 34, 32, 8, 42, 21]","[28, 22, 20, 23, 30, 33, 21, 24]"
293,0.8333333333333334,0.49999999999999994,0.14583333333333334,"[44, 5, 32, 43, 24, 34, 38, 16]","[16, 14, 50, 10, 15, 5, 12, 43]","[10, 28, 9, 26, 21, 21, 21, 37]","[30, 31, 27, 25, 23, 42, 32, 31]","[12, 3, 47, 19, 24, 33, 24, 11]"
294,0.75,0.4999999999999999,0.22916666666666666,"[6, 24, 6, 39, 26, 17, 27, 28]","[37, 21, 6, 2, 7, 9, 40, 22]","[14, 16, 37, 36, 45, 27, 41, 21]","[1, 32, 3, 7, 22, 3, 24, 35]","[9, 21, 35, 41, 9, 34, 29, 20]"
295,0.7916666666666666,0.5000000000000001,0.25,"[6, 24, 6, 39, 26, 17, 27, 28]","[13, 23, 6, 35, 27, 16, 31, 22]","[41, 10, 32, 18, 7, 18, 40, 16]","[28, 11, 44, 47, 23, 47, 38, 48]","[24, 19, 38, 27, 30, 40, 34, 18]"
296,0.7916666666666666,0.4999999999999999,0.0,"[28, 21, 14, 50, 50, 31, 28, 37]","[8, 1, 17, 9, 3, 39, 23, 39]","[5, 44, 24, 35, 15, 25, 44, 28]","[39, 39, 28, 50, 26, 21, 35, 41]","[6, 24, 6, 39, 26, 17, 27, 28]"
297,0.8125,0.49999999999999983,0.22916666666666666,"[21, 3, 26, 41, 35, 19, 46, 43]","[13, 29, 30, 17, 29, 20, 14, 14]","[30, 13, 9, 23, 19, 9, 31, 16]","[26, 14, 11, 30, 42, 25, 15, 49]","[28, 21, 14, 50, 50, 31, 28, 37]"
298,0.7916666666666666,0.4999999999999999,0.125,"[29, 31, 21, 42, 14, 5, 2, 28]","[15, 37, 15, 2, 7, 5, 46, 34]","[17, 21, 43, 7, 33, 11, 25, 26]","[28, 20, 14, 48, 49, 30, 27, 38]","[19, 3, 17, 8, 32, 12, 28, 25]"
299,0.7291666666666666,0.5,0.16666666666666666,"[8, 37, 26, 26, 27, 30, 42, 35]","[23, 0, 46, 4, 24, 15, 21, 41]","[33, 15, 7, 45, 29, 17, 7, 22]","[25, 26, 17, 35, 31, 23, 24, 34]","[19, 12, 20, 27, 21, 28, 24, 15]"
300,0.7083333333333334,0.5,0.125,"[3, 1, 23, 9, 3, 14, 22, 36]","[18, 14, 14, 15, 11, 28, 26, 32]","[28, 36, 39, 13, 32, 23, 21, 19]","[6, 45, 23, 31, 22, 17, 48, 47]","[32, 24, 37, 35, 23, 9, 40, 31]"
301,0.8125,0.5,0.2916666666666667,"[47, 19, 10, 24, 19, 33, 21, 32]","[27, 37, 25, 26, 18, 32, 28, 39]","[36, 13, 16, 34, 41, 16, 38, 32]","[23, 17, 14, 15, 11, 31, 28, 34]","[37, 16, 24, 23, 29, 30, 31, 34]"
302,0.7291666666666666,0.5000000000000001,0.041666666666666664,"[38, 5, 17, 7, 49, 39, 35, 33]","[4, 15, 4, 29, 4, 12, 38, 41]","[34, 32, 19, 18, 13, 38, 31, 40]","[21, 11, 28, 9, 38, 3, 38, 12]","[42, 26, 49, 35, 11, 18, 29, 37]"
303,0.75,0.5,0.20833333333333334,"[36, 16, 35, 30, 2, 25, 30, 12]","[39, 31, 3, 26, 16, 31, 19, 33]","[22, 25, 39, 14, 14, 11, 30, 50]","[44, 17, 16, 24, 24, 28, 21, 29]","[46, 17, 10, 24, 22, 34, 21, 31]"
304,0.7916666666666666,0.4999999999999999,0.1875,"[40, 18, 14, 26, 20, 36, 25, 33]","[38, 50, 10, 32, 25, 2, 21, 41]","[42, 17, 16, 23, 24, 27, 21, 29]","[50, 27, 28, 20, 3, 46, 13, 43]","[21, 25, 27, 24, 20, 32, 34, 33]"
305,0.75,0.49999999999999994,0.20833333333333334,"[41, 15, 8, 25, 27, 34, 22, 17]","[26, 47, 22, 6, 4, 3, 22, 10]","[40, 21, 25, 30, 25, 40, 30, 40]","[0, 33, 16, 31, 27, 45, 42, 4]","[37, 43, 7, 20, 43, 13, 25, 37]"
306,0.7916666666666666,0.5000000000000001,0.20833333333333334,"[20, 27, 24, 26, 25, 23, 30, 34]","[20, 26, 30, 31, 41, 14, 19, 21]","[24, 12, 16, 22, 19, 30, 32, 38]","[12, 26, 33, 29, 3, 28, 15, 41]","[16, 42, 46, 6, 18, 45, 5, 49]"
307,0.7916666666666666,0.49999999999999994,0.20833333333333334,"[20, 27, 24, 26, 25, 23, 30, 34]","[30, 18, 21, 10, 24, 41, 17, 21]","[41, 45, 17, 13, 16, 4, 48, 34]","[30, 20, 20, 38, 17, 44, 4, 34]","[34, 14, 22, 31, 34, 33, 26, 29]"
308,0.7916666666666666,0.49999999999999994,0.22916666666666666,"[20, 27, 24, 26, 25, 23, 30, 34]","[22, 32, 14, 15, 24, 27, 19, 35]","[27, 19, 24, 24, 26, 30, 21, 26]","[30, 41, 21, 37, 23, 37, 21, 41]","[23, 23, 25, 37, 3, 32, 46, 10]"
309,0.7916666666666666,0.5000000000000001,0.16666666666666666,"[9, 11, 36, 36, 17, 17, 31, 25]","[20, 27, 24, 26, 25, 23, 30, 34]","[11, 25, 4, 25, 11, 19, 19, 14]","[8, 13, 20, 29, 29, 23, 20, 24]","[22, 48, 35, 19, 30, 13, 47, 26]"
310,0.75,0.4999999999999999,0.10416666666666667,"[21, 25, 0, 7, 19, 33, 33, 21]","[1, 25, 21, 33, 23, 38, 18, 6]","[16, 24, 24, 29, 27, 29, 35, 16]","[9, 11, 36, 36, 17, 17, 31, 25]","[38, 10, 37, 26, 42, 21, 34, 27]"
311,0.7708333333333334,0.5000000000000001,0.20833333333333334,"[38, 13, 32, 22, 23, 38, 38, 25]","[18, 29, 24, 49, 15, 21, 15, 36]","[4, 9, 18, 24, 24, 8, 34, 29]","[22, 33, 28, 16, 27, 31, 31, 7]","[36, 24, 42, 34, 15, 42, 44, 33]"
312,0.8333333333333334,0.5,0.16666666666666666,"[22, 2, 15, 20, 23, 45, 30, 14]","[38, 13, 32, 22, 23, 38, 38, 25]","[10, 19, 24, 27, 26, 45, 49, 13]","[25, 13, 30, 21, 27, 13, 27, 22]","[14, 19, 25, 37, 13, 26, 0, 50]"
313,0.7708333333333334,0.49999999999999983,0.20833333333333334,"[22, 2, 15, 20, 23, 45, 30, 14]","[31, 8, 24, 21, 23, 41, 34, 20]","[9, 22, 39, 22, 16, 42, 38, 7]","[15, 18, 23, 35, 18, 10, 16, 32]","[21, 35, 24, 17, 28, 34, 20, 25]"
314,0.75,0.5,0.16666666666666666,"[44, 35, 11, 30, 48, 15, 14, 34]","[24, 12, 30, 26, 20, 31, 31, 11]","[22, 2, 15, 20, 23, 45, 30, 14]","[21, 8, 29, 38, 30, 48, 32, 31]","[37, 15, 38, 45, 41, 18, 44, 23]"
315,0.7916666666666666,0.5,0.125,"[27, 30, 26, 21, 25, 36, 41, 39]","[17, 28, 32, 27, 14, 21, 42, 34]","[12, 19, 24, 26, 37, 49, 46, 12]","[29, 13, 24, 24, 26, 15, 15, 31]","[23, 15, 27, 34, 21, 24, 34, 35]"
316,0.75,0.5,0.14583333333333334,"[26, 27, 20, 31, 22, 19, 20, 18]","[32, 29, 5, 42, 23, 26, 35, 16]","[5, 32, 8, 32, 46, 13, 30, 49]","[38, 15, 3, 29, 17, 46, 20, 44]","[8, 47, 13, 20, 27, 22, 20, 33]"
317,0.875,0.5000000000000001,0.08333333333333333,"[17, 22, 31, 39, 43, 38, 29, 30]","[37, 40, 10, 5, 31, 17, 24, 29]","[24, 48, 14, 29, 35, 24, 16, 30]","[2, 1, 22, 15, 21, 27, 20, 35]","[30, 18, 12, 34, 24, 41, 28, 43]"
318,0.7708333333333334,0.5000000000000001,0.125,"[13, 10, 22, 13, 24, 5, 34, 31]","[17, 22, 31, 39, 43, 38, 29, 30]","[21, 30, 22, 12, 20, 18, 28, 23]","[34, 31, 28, 26, 32, 15, 24, 43]","[29, 37, 21, 20, 35, 31, 17, 31]"
319,0.7916666666666666,0.5000000000000001,0.125,"[33, 29, 5, 9, 18, 11, 28, 27]","[12, 14, 21, 13, 23, 5, 34, 28]","[16, 12, 36, 41, 34, 22, 43, 28]","[1, 37, 18, 31, 22, 47, 25, 3]","[20, 29, 25, 11, 18, 17, 25, 24]"
320,0.9166666666666666,0.5000000000000001,0.22916666666666666,"[20, 25, 20, 18, 19, 44, 31, 13]","[32, 18, 19, 34, 38, 43, 47, 19]","[40, 25, 41, 17, 25, 12, 34, 44]","[38, 19, 36, 13, 25, 21, 40, 34]","[29, 31, 18, 19, 36, 24, 35, 34]"
321,0.7916666666666666,0.49999999999999994,0.125,"[29, 9, 12, 11, 16, 50, 17, 7]","[20, 25, 20, 18, 19, 44, 31, 13]","[29, 33, 21, 16, 23, 14, 19, 20]","[22, 37, 2, 18, 42, 44, 38, 31]","[24, 23, 15, 13, 16, 28, 24, 21]"
322,0.75,0.5,0.25,"[21, 39, 42, 47, 5, 40, 43, 25]","[42, 10, 37, 18, 22, 16, 24, 37]","[21, 36, 2, 18, 40, 42, 36, 32]","[10, 13, 21, 41, 7, 10, 6, 10]","[41, 2, 22, 35, 20, 32, 20, 48]"
323,0.8333333333333334,0.49999999999999994,0.20833333333333334,"[13, 27, 32, 17, 1, 32, 42, 16]","[42, 19, 13, 24, 29, 27, 18, 24]","[14, 33, 29, 19, 18, 29, 20, 21]","[34, 13, 7, 12, 22, 37, 20, 25]","[39, 23, 31, 17, 22, 17, 28, 24]"
324,0.875,0.4999999999999999,0.125,"[13, 27, 32, 17, 1, 32, 42, 16]","[7, 33, 46, 47, 43, 47, 37, 23]","[35, 11, 26, 22, 25, 20, 17, 20]","[18, 6, 26, 30, 32, 21, 26, 28]","[37, 25, 32, 20, 20, 17, 31, 22]"
325,0.75,0.49999999999999994,0.20833333333333334,"[41, 22, 25, 40, 30, 36, 39, 40]","[22, 19, 33, 38, 25, 36, 31, 43]","[17, 6, 22, 33, 13, 28, 38, 4]","[27, 44, 50, 12, 42, 20, 2, 1]","[41, 24, 13, 23, 14, 48, 16, 41]"
326,0.7916666666666666,0.49999999999999983,0.1875,"[16, 19, 11, 26, 17, 36, 35, 18]","[44, 39, 3, 40, 33, 15, 19, 36]","[33, 26, 23, 19, 34, 15, 34, 31]","[28, 43, 30, 22, 23, 18, 20, 29]","[3, 1, 16, 34, 25, 11, 43, 40]"
327,0.7708333333333334,0.49999999999999994,0.14583333333333334,"[21, 11, 37, 37, 11, 7, 40, 42]","[16, 19, 11, 26, 17, 36, 35, 18]","[3, 6, 13, 35, 27, 11, 43, 37]","[24, 35, 25, 18, 25, 33, 22, 27]","[17, 19, 43, 23, 2, 34, 32, 3]"
328,0.7916666666666666,0.5000000000000001,0.25,"[21, 11, 37, 37, 11, 7, 40, 42]","[6, 48, 6, 31, 39, 22, 27, 20]","[7, 26, 21, 3, 13, 5, 6, 45]","[30, 36, 10, 40, 15, 22, 18, 34]","[28, 30, 30, 13, 32, 36, 21, 27]"
329,0.8125,0.49999999999999994,0.25,"[5, 22, 19, 28, 5, 36, 8, 19]","[15, 20, 30, 27, 14, 17, 35, 32]","[24, 37, 22, 30, 22, 19, 21, 39]","[23, 5, 19, 5, 33, 9, 32, 46]","[41, 1, 38, 15, 3, 19, 26, 50]"
330,0.75,0.5,0.16666666666666666,"[17, 49, 18, 20, 34, 11, 27, 21]","[20, 10, 31, 18, 16, 27, 9, 31]","[16, 19, 34, 31, 4, 40, 45, 32]","[21, 37, 39, 31, 39, 48, 46, 29]","[38, 26, 13, 5, 20, 50, 30, 27]"
331,0.75,0.49999999999999994,0.20833333333333334,"[50, 46, 0, 10, 13, 23, 16, 44]","[13, 28, 10, 36, 39, 20, 44, 33]","[24, 11, 24, 29, 6, 18, 41, 10]","[28, 13, 28, 12, 18, 15, 38, 8]","[1, 7, 37, 15, 21, 3, 6, 50]"
332,0.7291666666666666,0.5000000000000001,0.22916666666666666,"[26, 5, 6, 37, 42, 40, 40, 50]","[25, 21, 20, 14, 38, 16, 35, 18]","[4, 6, 33, 18, 22, 7, 12, 49]","[48, 33, 27, 42, 23, 50, 46, 32]","[37, 17, 17, 23, 14, 37, 30, 29]"
333,0.75,0.5000000000000001,0.25,"[26, 5, 6, 37, 42, 40, 40, 50]","[42, 42, 14, 8, 23, 16, 22, 40]","[43, 24, 18, 16, 23, 35, 18, 42]","[34, 15, 13, 43, 41, 46, 16, 41]","[27, 19, 29, 16, 21, 18, 33, 9]"
334,0.8125,0.49999999999999994,0.1875,"[26, 5, 6, 37, 42, 40, 40, 50]","[14, 12, 17, 17, 10, 30, 37, 17]","[43, 34, 36, 38, 15, 18, 42, 9]","[34, 40, 17, 11, 25, 17, 25, 40]","[49, 36, 8, 36, 39, 17, 14, 41]"
335,0.75,0.5000000000000001,0.25,"[26, 5, 6, 37, 42, 40, 40, 50]","[28, 31, 10, 0, 21, 41, 13, 5]","[25, 13, 12, 36, 19, 17, 37, 37]","[41, 33, 31, 21, 21, 29, 20, 41]","[35, 46, 7, 14, 29, 13, 13, 36]"
336,0.75,0.5,0.2916666666666667,"[34, 29, 26, 21, 47, 36, 17, 32]","[2, 31, 35, 20, 25, 42, 5, 24]","[30, 17, 19, 16, 10, 50, 38, 4]","[26, 49, 24, 35, 50, 32, 22, 34]","[33, 8, 23, 21, 39, 46, 35, 41]"
337,0.7708333333333334,0.5,0.20833333333333334,"[13, 34, 11, 20, 33, 12, 8, 17]","[26, 14, 7, 27, 29, 32, 18, 15]","[3, 21, 29, 26, 20, 35, 28, 23]","[42, 36, 6, 44, 48, 27, 42, 19]","[12, 39, 48, 13, 41, 31, 48, 17]"
338,0.8333333333333334,0.5000000000000001,0.08333333333333333,"[25, 25, 25, 44, 27, 37, 33, 36]","[9, 23, 3, 11, 12, 27, 36, 38]","[13, 34, 11, 20, 33, 12, 8, 17]","[25, 42, 39, 31, 17, 28, 28, 27]","[12, 38, 47, 14, 40, 30, 47, 17]"
339,0.7916666666666666,0.5000000000000001,0.14583333333333334,"[25, 25, 25, 44, 27, 37, 33, 36]","[4, 1, 27, 37, 21, 37, 4, 16]","[23, 36, 15, 25, 5, 42, 30, 12]","[45, 49, 10, 13, 36, 21, 30, 29]","[23, 3, 27, 38, 26, 11, 24, 45]"
340,0.7916666666666666,0.4999999999999999,0.2708333333333333,"[25, 25, 25, 44, 27, 37, 33, 36]","[42, 45, 2, 6, 26, 43, 16, 46]","[32, 14, 26, 33, 24, 14, 37, 24]","[33, 6, 41, 25, 31, 14, 30, 26]","[20, 31, 26, 32, 28, 28, 34, 24]"
341,0.8333333333333334,0.5,0.10416666666666667,"[36, 21, 9, 27, 27, 46, 21, 41]","[33, 11, 40, 24, 33, 17, 29, 25]","[8, 32, 41, 30, 24, 34, 35, 42]","[2, 48, 45, 14, 46, 25, 15, 24]","[2, 20, 45, 41, 28, 37, 26, 41]"
342,0.8125,0.5,0.16666666666666666,"[8, 32, 41, 30, 24, 34, 35, 42]","[36, 21, 9, 27, 27, 46, 21, 41]","[35, 17, 26, 31, 33, 42, 37, 18]","[27, 16, 42, 17, 40, 22, 37, 19]","[32, 35, 3, 33, 23, 50, 41, 24]"
343,0.7916666666666666,0.5000000000000001,0.125,"[20, 32, 24, 44, 9, 22, 42, 4]","[12, 20, 36, 34, 24, 30, 29, 40]","[27, 40, 23, 23, 20, 21, 33, 46]","[7, 20, 37, 29, 31, 48, 10, 3]","[39, 1, 10, 30, 35, 38, 14, 47]"
344,0.8125,0.5,0.20833333333333334,"[30, 3, 7, 40, 32, 18, 36, 48]","[15, 26, 9, 43, 26, 1, 32, 30]","[7, 26, 34, 21, 29, 21, 11, 16]","[16, 26, 34, 39, 32, 25, 23, 15]","[20, 32, 28, 45, 14, 25, 37, 7]"
345,0.7083333333333334,0.49999999999999994,0.20833333333333334,"[35, 24, 46, 24, 21, 48, 47, 21]","[34, 24, 30, 21, 1, 29, 48, 44]","[20, 32, 24, 44, 9, 22, 42, 4]","[30, 5, 9, 40, 32, 18, 35, 46]","[9, 32, 38, 21, 34, 3, 14, 28]"
346,0.8125,0.5,0.16666666666666666,"[39, 47, 14, 29, 35, 38, 19, 31]","[0, 20, 24, 44, 12, 41, 11, 46]","[33, 15, 12, 36, 19, 37, 32, 40]","[9, 32, 34, 15, 11, 33, 40, 3]","[8, 35, 21, 22, 30, 10, 34, 19]"
347,0.7916666666666666,0.5,0.16666666666666666,"[36, 15, 30, 21, 24, 4, 12, 25]","[10, 32, 34, 15, 11, 33, 40, 4]","[2, 0, 14, 21, 38, 22, 50, 42]","[39, 47, 14, 29, 35, 38, 19, 31]","[29, 34, 10, 28, 16, 28, 19, 40]"
348,0.7916666666666666,0.5000000000000001,0.16666666666666666,"[34, 19, 8, 25, 30, 38, 37, 20]","[36, 15, 30, 21, 24, 4, 12, 25]","[35, 25, 38, 33, 9, 17, 42, 32]","[6, 32, 7, 10, 9, 20, 9, 12]","[29, 28, 31, 36, 41, 11, 20, 29]"
349,0.8125,0.5,0.1875,"[29, 16, 7, 24, 27, 36, 32, 17]","[40, 15, 33, 37, 7, 23, 25, 40]","[1, 25, 47, 38, 26, 11, 30, 35]","[41, 14, 33, 36, 9, 25, 23, 41]","[1, 7, 2, 25, 14, 17, 7, 37]"
350,0.8125,0.5000000000000002,0.22916666666666666,"[38, 5, 20, 29, 48, 36, 24, 36]","[29, 16, 7, 24, 27, 36, 32, 17]","[26, 46, 19, 3, 20, 30, 35, 18]","[22, 14, 39, 4, 0, 30, 5, 25]","[29, 16, 7, 24, 27, 36, 32, 17]"
351,0.75,0.5000000000000001,0.14583333333333334,"[38, 30, 18, 19, 18, 34, 31, 31]","[42, 20, 16, 35, 20, 16, 36, 32]","[6, 16, 31, 23, 26, 26, 24, 47]","[14, 19, 7, 37, 20, 41, 43, 43]","[31, 44, 40, 21, 27, 33, 20, 27]"
352,0.875,0.49999999999999994,0.041666666666666664,"[35, 17, 31, 26, 30, 27, 36, 19]","[23, 21, 21, 19, 24, 22, 29, 21]","[12, 31, 6, 20, 25, 46, 19, 27]","[30, 18, 22, 31, 22, 26, 48, 25]","[33, 43, 9, 42, 43, 33, 38, 4]"
